Address,Group,NFT Balance,ETH Balance,Last Update
0x0B8618E5A0E9789A62383B7D06B2CF9E64515C93,PT,6,0.44975632399999993,2022-02-01 13:25:14
0x0A638BC9D22A05C2D47D9354A3AF898E02D66CF5,PT,6,0.45819911599999996,2022-02-01 13:25:16
0x5900EC22CF68719BA64EFE0CCDC130C3F35F65EB,PT,8,0.56394075,2022-02-01 13:25:17
0x54DF8F7888D957D729DF6A7C135DF00D714B3FB2,PT,12,0.14936289899999994,2022-02-01 13:25:22
0x7ECACF74420A194F8222D97CDA351D36E1E49EC4,PT,7,0.616117329,2022-02-01 13:25:19
0x073CE6108D6B06F9E34518E92DF29269EE5AD371,PT,4,0.437635218,2022-02-01 13:25:23
0x19D1812437F795FC121BFEDD266950A3ED63441E,PT,6,0.530785824,2022-02-01 13:25:24
0x119C109ECF42C20B14FADB61B1D735B0AC04623A,PT,7,0.630237748,2022-02-01 13:25:25
0x5165F3BD3F81F4DA411E336F6C89A87D3E29D014,KKB,6,0.07928116799999993,2022-02-01 13:25:29
0x3A209F44A1561F00FA58C8EC3F97F8852767865B,PT,7,0.707173596,2022-02-01 13:25:27
0x6E72170E8FB277EC9D50F0ECFF099DAD89DACA07,KKB,5,0.073986,2022-02-01 13:25:30
0x490A864E73A97518788610D7ED52C736CB24D5E0,IOG,6,0.08379513599999994,2022-02-01 13:25:36
0xA4289546BB5A32AD640F69F6C8217F7765D066D0,KKB,6,0.07852883999999993,2022-02-01 13:25:31
0x102AFBF75907469B422039188329B26E2CCD4AF4,KKB,7,0.11064151999999994,2022-02-01 13:25:34
0x6D9B0A534D6F2240D1F8259EA5EDC86D0ED4E025,IOG,4,0.049789888,2022-02-01 13:25:37
0x29C817DC60496B5F4D3B0C1F32119AF48DB24196,IOG,7,0.10890755799999993,2022-02-01 13:25:35
0x44CC6AA8E1AA7A781E18743B300DA53787B950A2,IOG,7,0.10023774799999993,2022-02-01 13:25:38
0xA982F633D214ABF2A416749981BCF94F86CCFC7A,IOG,8,0.102818234,2022-02-01 13:25:41
0x095BD4709A72B4CC696E807116E2A5F071DCD005,IOG,4,0.048220822,2022-02-01 13:25:40
0x281B5850401952E515EA281F61D72CD2DDFACE32,RGN,7,0.09503586199999993,2022-02-01 13:25:46
0x2ABC251D85D179790F536850FD94CD9D579528F6,RGN,6,0.07627185599999993,2022-02-01 13:25:42
0xDC5D10ED79D182E8CA5FA4097012BCB1269E4D26,KKB,6,0.08229047999999993,2022-02-01 13:25:32
0x59613EE680ACED78B0652D0118754F132769C28C,RGN,8,0.11165294,2022-02-01 13:25:45
0x704FB434DD493F0D4AD2703F1E9B7CC5B7CEFA67,RGN,8,0.102818234,2022-02-01 13:25:43
0xA2407482C238DACDC60D94A78A634CFC0FE5DE6F,RGN,5,0.078986,2022-02-01 13:25:47
0x9A968EC1C52B6D3CB56DF41D20017703E8DC41CF,RGN,8,0.08506183624648764,2022-02-01 13:25:49
0x364CD71459144091EA2CAEB81941892C2799EADE,RGN,4,0.053974064,2022-02-01 13:25:50
0xEA52D2615A44FC6F9521183C439DE0DE50CA40CF,RGN,6,0.08981375999999994,2022-02-01 13:25:48
0x18A513BBAEA53C56D9D4A10BD7C9897B7688D885,RGN,4,0.053451042,2022-02-01 13:25:52
0x9C463915AFFFEB9053F21CCCE63640BD3025FCC7,RGN,6,0.08830910399999993,2022-02-01 13:25:54
0xC02D485B525BC8D2A77F26DDFE271551CF551DC3,RGN,4,0.057112196,2022-02-01 13:25:55
0x67C83A19D036D86EE1EE949BB32CA29EB49D4107,RGN,6,0.08304280799999994,2022-02-01 13:25:53
0xE5D53F041C7E780C869E8C938F5D7A63411DF2CA,PT,6,0.08078582399999994,2022-02-01 13:25:57
0x3107E412907334DAC6E31F295ABD72A19D557683,PT,4,0.050835932,2022-02-01 13:25:56
0x69A0288C4B5258276BBF8B575C10D3E7FBFD0CC5,PT,4,0.049266866,2022-02-01 13:25:58
0x155495B07F29F0E8C8C40BE5250C0357F517D223,PT,5,0.078986,2022-02-01 13:26:02
0xF8E38AFF27FF360E474555A9FE3935423954597A,PT,5,0.07771065,2022-02-01 13:26:00
0x3C225ED8B992F569DFE94C487228BE8E94542EEA,PT,7,0.10804057699999993,2022-02-01 13:26:05
0x8D4817622E7A13B71EF749449DC26AA610E9851B,PT,6,0.08981375999999994,2022-02-01 13:26:03
0x6FB3E1881FF425BFDCCDAF6717DB9DE078621F0E,PT,5,0.078986,2022-02-01 13:26:04
0xE6E0A43E0DA948F9A757E6E7EB37550EBE6DDA8B,PT,6,0.07326254399999993,2022-02-01 13:26:01
0x92AC8EAF64B0CE98F8DFC5F7A099CD7125DCAEF8,PT,6,0.08379513599999994,2022-02-01 13:26:08
0x74FE2D955FA08B228AA2ABDD4D63E9EFAE0B791D,EBIT,7,0.09416888099999994,2022-02-01 13:26:06
0x549CCD4A0715FCDAB06F9408B258CAFE1EF7157F,EBIT,7,0.10890755799999993,2022-02-01 13:26:10
0x4C5750B3BD9EF691738FA3EF35911AA3CCAA07EA,EBIT,7,0.11064151999999994,2022-02-01 13:26:11
0xCD6929BBE5C6BC4E4F33A5B5444CA9C3C89F2E28,EBIT,7,0.11064151999999994,2022-02-01 13:26:09
0x2B31CBA82E5DBDBFB50312A5717D3CED264DA799,BBG,5,0.078986,2022-02-01 13:26:13
0x2D419671991FE92A2F60376BC6AE704FB38FD845,BBG,8,0.09692843,2022-02-01 13:26:16
0x31A416B0088C56C3DA2C9506EA9D313FA4AD3C44,EBIT,6,0.07928116799999993,2022-02-01 13:26:12
0x58D1DB1E0AADE0171EFCE74C4992882808B0F0E6,BBG,5,0.078986,2022-02-01 13:26:14
0x894BC04FAB911920D7DBB38422491DE4BFA149C6,PT,4,0.049266866,2022-02-01 13:26:18
0xF355727E75DA128081EAB83F6FE7443EC71DBC1C,PT,5,0.0713339,2022-02-01 13:26:19
0x74F8B6C73A9A67E80C0579007D4D2CC97B620894,PT,5,0.06495715,2022-02-01 13:26:20
0xA84755B4DC1EFCC0A5746B54578AEF1B6BFA1145,PT,5,0.078986,2022-02-01 13:26:21
0x96187EBB469C7F093A7CD6E6D540E993C6002C0A,BBG,5,0.065594825,2022-02-01 13:26:17
0x3230F993D8E677227C7EDCBDBCBB4C8053C00A5C,PT,4,0.056589174,2022-02-01 13:26:22
0xC2E8A0437FC9D4084D3B4BEE13FF955392080497,PT,4,0.054497086,2022-02-01 13:26:24
0xB97685655BD05595EFEE5F48233D465594A47339,RSBBI,7,0.09416888099999994,2022-02-01 13:26:28
0xB8A23DAD3CCF7EE841C68AC82DFA30F39EDFC18A,RSBBI,6,0.08755677599999993,2022-02-01 13:26:26
0xDB67DE8666DC02DEF69CBF5E7F301BE8233CD759,RSBBI,8,0.118524378,2022-02-01 13:26:29
0xB6E82A82C7BA01291A5E6A57FEA63330107E9CAA,PT,5,0.078986,2022-02-01 13:26:25
0x02233C0BC94CD967D3D3F78D7893213422F85DF3,RSBBI,6,0.08981375999999994,2022-02-01 13:26:31
0x471892F86F48D5D373782FCA30D973DE04BB06AA,RSBBI,6,0.08981375999999994,2022-02-01 13:26:27
0xFF41286028AA0A4043BD0A877F45B0CE6B89E8F1,PT,5,0.078986,2022-02-01 13:26:33
0x433D506B8E49D7825A14A8E8C45400FE58940FA9,RSBBI,6,0.08680444799999994,2022-02-01 13:26:32
0xE187909295C6EBB30291959F522286E6D1EEDB72,KKB,6,0.07476719999999994,2022-02-01 13:26:34
0x96F02B54A5BD82682EA30B3B0C4D35A6333C8833,IOG,8,0.104781502,2022-02-01 13:26:37
0x699E7FCF640A771FC51995E4C6BC1E7E2FADE011,KKB,5,0.064319475,2022-02-01 13:26:35
0x76734F91E707F7DB0B92AB7E09012E180BAF54C3,IOG,7,0.08983397599999994,2022-02-01 13:26:42
0x84BE697660B7AB35166F79B8653DA571BA51BDAF,IOG,4,0.05815824,2022-02-01 13:26:40
0x563577FCE8B5C4091A049DFB5364B5DCFEEB73EF,IOG,8,0.108708038,2022-02-01 13:26:39
0x28BEC376561F895C139603BBC7CEF661C03B21A1,IOG,6,0.08981375999999994,2022-02-01 13:26:41
0x41BE9EA29B98D8B9B7B763CA785EAF47C541E0F7,RGN,6,0.08304280799999994,2022-02-01 13:26:48
0x9C24000F76638524E74BB936D3CFC123C6C2F780,IOG,7,0.09156793799999993,2022-02-01 13:26:43
0x2CA3219B8F70EC4F470D3429780E9E93CC3FE6F7,RGN,5,0.078986,2022-02-01 13:26:44
0xBC2440F98A1E441673683463E37032B7F535D1BC,IOG,8,0.12146928,2022-02-01 13:26:46
0x98206CC108BD4CE5F0D1953D1D908EE0EEB697A1,KKB,7,0.08743491899999993,2022-02-01 13:26:36
0xFD13EDCE991FC6A3D24023B1EBC7A5E46A844E7F,RGN,5,0.068145525,2022-02-01 13:26:49
0x13CEB4D2F681F6C7BFDC3EB15D8E3F6AA77FB5D9,RGN,6,0.07627185599999993,2022-02-01 13:26:47
0x8758868C0775CD8BFE3795EBA536E2A027AF9A5F,RGN,5,0.07771065,2022-02-01 13:26:51
0x7CD3346126F3D0E27B09547C0E6D1A15651A025A,RGN,4,0.05815824,2022-02-01 13:26:50
0x28937A3245E492E412D2CF151F11CADA9520C16D,RGN,7,0.10717359599999994,2022-02-01 13:26:56
0xD3503325C0DC9FDB464590AC8009A1BB926CD4CD,RGN,6,0.07100555999999994,2022-02-01 13:26:53
0xB8A8821830C4C4DDB2069D17F0B4F810D454B6A5,RGN,8,0.119506012,2022-02-01 13:26:54
0x7B05B893F799AA9E6E15F264E3BBE8FB0C12805A,RGN,8,0.108708038,2022-02-01 13:26:55
0xB0AB2D771B91C55BE2DA29CB2A978A02082D009E,RGN,6,0.08304280799999994,2022-02-01 13:26:57
0xE1DB058520BFD452F289CCDD18AB0BE741A99CFC,RGN,7,0.09937076699999993,2022-02-01 13:26:58
0x6B21AB6AFAABB0147F230F4AAA94286ADFC6E8F4,PT,6,0.08078582399999994,2022-02-01 13:27:01
0x691C1EC2865A1EC652ADA56F2592427E84EDBB9D,PT,6,0.07401487199999994,2022-02-01 13:27:00
0xE0A0827F9C1BD6FBA5F045FB43C4B5ED1B0F2E63,PT,5,0.07005855,2022-02-01 13:27:02
0xE199AEC495216CEFF3BD1216F59753FFF9543F81,PT,5,0.077072975,2022-02-01 13:27:04
0x844E68CB74E505F9CC3EE72918AEE781692A2002,PT,5,0.07260925,2022-02-01 13:27:05
0xEFF41B0041AF54BC754DD82BEA4303FA3B63B04D,PT,8,0.108708038,2022-02-01 13:27:07
0x34EDE355860B0351A9101636C84F72A9CEDCA1D8,PT,6,0.08981375999999994,2022-02-01 13:27:03
0x34E0D2B24A4C93C5604C3AB2156C672BE9D3D212,EBIT,4,0.05815824,2022-02-01 13:27:12
0x92F0187033304ED89F8F337C65D1995480C222D6,PT,4,0.05815824,2022-02-01 13:27:06
0xA7BFFC1CB87A4479F680DAA7E0DE109B4F73468F,PT,8,0.12146928,2022-02-01 13:27:10
0x606A07E0C2571FD2299BCCDE4C07C60D6560BF34,EBIT,5,0.078986,2022-02-01 13:27:13
0xA9F368558B9B5612D8C9077989E2C91600968D31,PT,6,0.08229047999999993,2022-02-01 13:27:09
0x848F47A5421DDB3E596C7DA0935B59956F491234,EBIT,4,0.057112196,2022-02-01 13:27:14
0xF9852E60BD2675F337CB53010619698B162FFAC3,EBIT,8,0.114597842,2022-02-01 13:27:11
0x070E7F3859604A0CA1568AD0E65F6C793C0631DD,BBG,5,0.0738846,2022-02-01 13:27:17
0x766C93ECC62DCF06F3668B2C54FE8C8F3E71F10B,BBG,6,0.08605211999999994,2022-02-01 13:27:18
0x1D99EA4DBF886AE0526B34D301A3FEE5F2497E32,EBIT,7,0.11064151999999994,2022-02-01 13:27:16
0x42A45F82B302E86CC16DEE194CD5BEDADCA44D0A,BBG,5,0.07260925,2022-02-01 13:27:19
0xD214FCD1ED56D9AEEF59EC9AC15BAADAA4DF1870,PT,5,0.078348325,2022-02-01 13:27:26
0x1F77305F5B795024C390854CE47BB09D2C9B79DB,PT,5,0.073246925,2022-02-01 13:27:20
0x503323D5CD908B9FA5363D67B6706242BDC9B120,PT,8,0.117542744,2022-02-01 13:27:21
0x755661449AE8A707BED40C0E2F323DB08F1F71FD,PT,8,0.119506012,2022-02-01 13:27:27
0xD37A2F42D5D46CF60CFC164EFA142467143F0D86,PT,4,0.057635218,2022-02-01 13:27:22
0x7779FA0949166D1921C0AB6360B9BAC5CBD8EB6C,RSBBI,5,0.07260925,2022-02-01 13:27:29
0xCAFDCE8133102EE55559F3E843D8C1F561E3720F,PT,4,0.053451042,2022-02-01 13:27:24
0x84C5C8954D2DF654844C36E3751B4C50AD3AC8CD,PT,5,0.07771065,2022-02-01 13:27:25
0xAEC0115303C332C438423E28B59B2B8EE5D6FFBF,RSBBI,8,0.110671306,2022-02-01 13:27:34
0x80D6FF8210625FE496F59547F0F181E49176A08E,RSBBI,8,0.100854966,2022-02-01 13:27:32
0x3916C34833032A10EBBDA50DB9B24DBB764193B0,PT,5,0.0713339,2022-02-01 13:27:28
0xA602811469184ADB49D3D46D7AB83E551E5ADA64,RSBBI,4,0.052404998,2022-02-01 13:27:33
0x92DC33CBB8B5A304F7815312D2A3869DC85425FF,RSBBI,8,0.12146928,2022-02-01 13:27:31
0xAA3358DA5CB1A3CF3FDA91E5125DDE834D13B38A,RSBBI,6,0.07627185599999993,2022-02-01 13:27:35
0x1F0D5E9833982315912DABB2C37F6C7A92BEBBA6,PT,5,0.071971575,2022-02-01 13:27:36
0x38F2FE020FB517BBEE161460DE3393874A9B5322,KKB,6,0.07777651199999994,2022-02-01 13:27:39
0x99629E0B09396E01286F3609DAF0D7351529F1C7,IOG,8,0.10674477,2022-02-01 13:27:41
0xFD0329230A30A16ADD08D1AC7B709D677D2C3CE2,KKB,8,0.11165294,2022-02-01 13:27:38
0x51F45F888B81E7FA0C6EBCBD2C95668054E346FF,IOG,4,0.05815824,2022-02-01 13:27:44
0xE42C2AA8D0CFC14AB8FD2A41FEBF7F718729251B,KKB,4,0.04508269,2022-02-01 13:27:40
0xAFDC009292A492A00F7507131F84E0EE72F5DD56,IOG,5,0.0738846,2022-02-01 13:27:42
0x353F1D674FBBB8FA8EB78BABE583EE2DCF67E5DB,IOG,5,0.074522275,2022-02-01 13:27:47
0x523E109D15C64F4893FEA3707987AA477E9C2571,IOG,8,0.119506012,2022-02-01 13:27:48
0xFFB6678DDF44141685D232F95E73648B6FEF76C1,IOG,6,0.07401487199999994,2022-02-01 13:27:46
0x54DE13CF7D7AE4C4A8AF49A1350E85227CC5FDD6,RGN,8,0.12146928,2022-02-01 13:27:49
0x5507A18DCBC29462BC737C21FDEFEDEE459779DB,RGN,7,0.11064151999999994,2022-02-01 13:27:50
0x5E1B6D99A1E326B96FFE9DFAF9574B1E12AFCF40,IOG,4,0.05292802,2022-02-01 13:27:43
0x87AB1BCB3A1F591F040E0ACE3605406DFC9B41FC,RGN,6,0.08680444799999994,2022-02-01 13:27:55
0x2FF4BA49E25BCC8632D81F1AD99EF00B075B2A25,RGN,7,0.09850378599999994,2022-02-01 13:27:52
0xB4CED5CDD086D00C6F4E3FEA2F320029E0561C90,RGN,6,0.07100555999999994,2022-02-01 13:27:53
0x65778362AA1A79448846852692C5DBCC640B1557,RGN,8,0.107726404,2022-02-01 13:27:54
0xCC0667B3B05D9BA7B666CBF7B253B552922B8295,RGN,6,0.07777651199999994,2022-02-01 13:27:56
0x296F284E74F6D58D71B42DD758561255DAD8D1C7,RGN,4,0.053974064,2022-02-01 13:27:57
0x8A4FEDAC4CEC8045FC0CC07EF9E5A23945F47ABE,RGN,7,0.10890755799999993,2022-02-01 13:28:01
0xB9A4425412DC933C1015C06617E8A320CD7D2C7F,RGN,5,0.078986,2022-02-01 13:27:59
0x4D289232A5B55D0D102A635E8815B37DCB240356,RGN,6,0.08981375999999994,2022-02-01 13:28:02
0xF6B98645A9E6BD51C36A58DAD5C55CFA4B81DD88,RGN,6,0.07702418399999994,2022-02-01 13:28:00
0x8C566DE320F6890EF3726FD7EEFDB694280D1833,PT,5,0.068145525,2022-02-01 13:28:04
0xF3F96021265B56599B016D3A1D83394991EDE8A6,PT,7,0.11064151999999994,2022-02-01 13:28:03
0x4FB7AB7332D625118928AD5071F95DCF8E14DCE4,PT,6,0.08078582399999994,2022-02-01 13:28:09
0x0D2C27AC072F990EDEAAB790B160723C3337B5B9,PT,6,0.08605211999999994,2022-02-01 13:28:06
0x60A1B66CD9A73C962101CCBD6395E62E739BF32F,PT,5,0.073246925,2022-02-01 13:28:07
0xD0977369F0CCD97BE3F0227C25652C4C14161126,EBIT,7,0.09503586199999993,2022-02-01 13:28:14
0xA656DED4F204E97D4AA7BFF24152721AF65CBE27,PT,6,0.08229047999999993,2022-02-01 13:28:08
0x1DC4C5EE30D31504024A51C8FC234A3F803C1666,PT,7,0.10543963399999993,2022-02-01 13:28:10
0x146D5138FDB1D233D5C57516A61E65D1577D4283,PT,4,0.04508269,2022-02-01 13:28:11
0x3EA9F3647285729FDBDDDD8DC59616977F711CE5,EBIT,6,0.07251021599999993,2022-02-01 13:28:17
0x216CAF43893F18221A1345EF50EB17B3DFC632B5,PT,5,0.078986,2022-02-01 13:28:13
0x9FC70D3CA39170F8FC2061239013970CAD15D1E9,EBIT,5,0.0687832,2022-02-01 13:28:21
0x7810AD86F1BF91E3FEE94BD366BEBD291B7A9760,PT,5,0.065594825,2022-02-01 13:28:15
0x6320B2D5289ED918B6F743AFF3770C02E76C69D2,EBIT,4,0.05815824,2022-02-01 13:28:16
0x60C1AE5784CAFD890D9E6E17CC9799D427F4B93C,BBG,4,0.054497086,2022-02-01 13:28:22
0x2CE8EA3F24692148D9046770E08A69B7B098FD31,BBG,5,0.0713339,2022-02-01 13:28:20
0xAB65787988DDF1627234D98D26B1E15228A7C3BC,EBIT,7,0.10370567199999993,2022-02-01 13:28:19
0x16F4761CFCEFB6641767BD3F83C12A95F83E44A0,BBG,7,0.09416888099999994,2022-02-01 13:28:23
0x02B5B87B665893BD457B7BA4F54B6199B45ABD01,PT,7,0.10890755799999993,2022-02-01 13:28:27
0xD1E7657278088D12D40F6D63B93F1CBDBFF08B76,PT,6,0.07928116799999993,2022-02-01 13:28:24
0x5A22C8DDBB0146636813D47202180C14C677CA0C,PT,4,0.048743844,2022-02-01 13:28:25
0x64C05B9AC784C53B005FB0A6C28F2029A8250E84,PT,0,0.3,2022-02-01 13:28:29
0xE7B6A277D22D8F99AE72B96E6FD6B0A8E76A2552,PT,5,0.078986,2022-02-01 13:28:30
0xE463260CB65848AC08F373192C6474B805115F4E,PT,5,0.078986,2022-02-01 13:28:31
0x8F3630D06C5548C2EB033737329A11AAED2D6709,PT,4,0.049266866,2022-02-01 13:28:32
0x2893960E380F67C1D19D72768B5A71345F609606,PT,4,0.056066152,2022-02-01 13:28:28
0xC40E04519A7851167AFE74466ECD845C7F2B72EA,RSBBI,4,0.048743844,2022-02-01 13:28:36
0x7DF226BF60AD876917A5E7923C14A04C65250F04,RSBBI,5,0.07771065,2022-02-01 13:28:37
0xFB8AE7330763B32F5F8E4348F7AC3C940CCD47BA,RSBBI,7,0.11064151999999994,2022-02-01 13:28:34
0x3C40FDE66AE5A44795772A074C339ED29520E6D5,RSBBI,7,0.09676982399999993,2022-02-01 13:28:35
0x8EB18591A42CF1BFEC32767CFA4ACC8BF4D943AE,RSBBI,6,0.08981375999999994,2022-02-01 13:28:39
0xA4263E90AE143DDB5ABBA6BAF7D3072A1F37ECAD,PT,8,0.098891698,2022-02-01 13:28:41
0xFCD4793507890943980BCC251D7ED73899EEA70A,RSBBI,6,0.07326254399999993,2022-02-01 13:28:38
0x64A1EB5870D4A1D555DF373457D8F7DB2FF0FAE6,IOG,8,0.108708038,2022-02-01 13:28:47
0x84DBD95D3F2F8F76509061F80FFC25AEEE719DD3,KKB,6,0.08379513599999994,2022-02-01 13:28:40
0x4C5451EC97ED725B3D3D6C8213C43A249219BF75,IOG,6,0.07777651199999994,2022-02-01 13:28:50
0xD6797A446D3B37076F17E066C41CE0A895132884,IOG,7,0.09590284299999993,2022-02-01 13:28:44
0x3ACBB2439360951C8442DDDADE64EEA4ED5E1207,IOG,7,0.10370567199999993,2022-02-01 13:28:49
0x1BFBD9C4A966248E9B4D222231CF382A67FF98AB,KKB,4,0.046651756,2022-02-01 13:28:45
0x485DF2CC29BAE7AF587F31D458C359DF951FD877,IOG,5,0.066870175,2022-02-01 13:28:51
0xFE436EFCA28C6175D634B6E3FE6A10A992CA3AB1,RGN,8,0.113616208,2022-02-01 13:28:57
0x191606A7A8ECB7E665EF51F44FB2E5E57F4BE349,RGN,6,0.08229047999999993,2022-02-01 13:28:55
0x15A3C73A3ADD613B04144C102297FF262BD5A02B,IOG,4,0.04508269,2022-02-01 13:28:52
0xE2BB55D5044461B55958BBFC663B1492CC2D96B5,RGN,7,0.11064151999999994,2022-02-01 13:28:53
0xC9C4B5CFF0D64E4F1F2628F89EFC08CADAD47974,KKB,8,0.12146928,2022-02-01 13:28:43
0xC984DA87897A8C0DC92085AB7F21ACC17C89B788,RGN,5,0.070696225,2022-02-01 13:29:04
0x54447D2F752C5C8552728E5A84D03461CEC77FCF,RGN,5,0.06495715,2022-02-01 13:28:58
0xE2BFE6D309E9F4FF8161DED2BC831FD660F1ECE7,IOG,6,0.08078582399999994,2022-02-01 13:28:46
0xAF82278A8736E6472028F8371FE9AE0BCBAA414D,RGN,8,0.06296404656929243,2022-02-01 13:28:59
0x7F2B9762F5A676AE62DBC04709A1C28B3BC26071,RGN,7,0.10197170999999994,2022-02-01 13:28:56
0x7C771E0BA397EC3753B1E059A40D53A0532714CB,RGN,8,0.104781502,2022-02-01 13:29:05
0x7A8B2803898AE1AB9D57C8F79522F2172F3E34D4,RGN,5,0.078986,2022-02-01 13:29:02
0x7E823A0715AF103A10AEA25C473391AC95BE6D91,RGN,4,0.049266866,2022-02-01 13:29:00
0x37D02273B1C43B93438B7E4F3E4C9D02873FA1D3,RGN,4,0.051881976,2022-02-01 13:29:06
0x9A92AF94EE50CE82AB432CA1D07717C68E3064F6,PT,4,0.048743844,2022-02-01 13:29:10
0x9BC5F04AFD6B90EAF0D04E7FBEA8B94367CC1BE2,PT,5,0.064319475,2022-02-01 13:29:08
0x18A4A90972B5512B72B9EE4084A604259E34EAF8,PT,5,0.06750785,2022-02-01 13:29:11
0x6098ED1F212CA2EE6D971253AD41F461159A2BDC,RGN,5,0.06750785,2022-02-01 13:29:03
0x7993166F27641B022342A5B0A529368CA4CB4BA4,EBIT,5,0.071971575,2022-02-01 13:29:20
0xB420E155E01EE9A0CDF9E9C7C47B4487879DE485,PT,5,0.073246925,2022-02-01 13:29:12
0x4906A29FB9817A78700F034B22C0F69ACCF1A6ED,PT,4,0.05031291,2022-02-01 13:29:09
0x8BFADA92FDB87B8082128EB388373883C304B1A0,PT,4,0.05815824,2022-02-01 13:29:15
0x9FCC003B5567B309B0EA03A9BE1BCCA63B34146A,PT,6,0.08379513599999994,2022-02-01 13:29:17
0xCBC87AD1D152EBCFC65A70CBE540C61AA3363A5D,PT,5,0.066870175,2022-02-01 13:29:18
0x5D5C2F9A493145399B8657B5398800CC4F63D615,EBIT,2,0.1551392373049453,2022-02-01 13:29:19
0xC3B2BA44D6C0D0EB0009FEF1A9BE498443E25AC5,EBIT,5,0.07005855,2022-02-01 13:29:21
0x09D5322763F3AAB94B6F61693E1035E64B1F1EAB,PT,7,0.10370567199999993,2022-02-01 13:29:13
0xB40DF2869928147280EF458550A91B30E4AF7579,EBIT,8,0.108708038,2022-02-01 13:29:22
0xB4AE422B438EBBAAFCAB1CDA734AD983E924352B,EBIT,5,0.07260925,2022-02-01 13:29:24
0x6356996BD6F407D6714349F932CDACBC2E2A5108,PT,4,0.05815824,2022-02-01 13:29:16
0xBE58E9DEC3155A0CE3FBCFDA6FC96F4DD41E4556,BBG,8,0.11165294,2022-02-01 13:29:25
0x7B1E407CAF8C1CC8373BB7C73935D3D1C7883380,PT,5,0.0687832,2022-02-01 13:29:28
0x98A390AE2B7D0FB1711E15CFAB0787B694969428,PT,6,0.07326254399999993,2022-02-01 13:29:31
0x29C7298D6B63CA733D2A1771B658702A676A754E,PT,5,0.074522275,2022-02-01 13:29:30
0x978B6951A93503F1D8BE62810691C70BEB92FB19,BBG,6,0.08229047999999993,2022-02-01 13:29:26
0x8A3F58BFD1726EEA92495E51A6B815D2AF63A4CF,PT,7,0.09937076699999993,2022-02-01 13:29:27
0xA4B9DE0D4AF521671E7A57A92C63FE2A901B7418,PT,4,0.047174778,2022-02-01 13:29:32
0xED11CBA5047CD0A242C654022851258999D5E7E0,RSBBI,5,0.075797625,2022-02-01 13:29:35
0x57B28586486969D2CD00F9519289B64C45334E7E,RSBBI,8,0.099873332,2022-02-01 13:29:36
0x83506746EBB9A4415D2A013BB805E3E7BB989A65,PT,5,0.0738846,2022-02-01 13:29:33
0x6B3FD88EB3DE2060D62A22A1A80CCC67CA0C4194,RSBBI,8,0.110671306,2022-02-01 13:29:42
0x20E18B947E01FEDA29582CB6F1043B23F4EC3DA8,PT,5,0.06750785,2022-02-01 13:29:34
0x399E9B62CCF60542033020675202C99AD69811AA,RSBBI,8,0.104781502,2022-02-01 13:29:38
0x27247D30587A8D993B0F3066A9C00C3FC3F1B87A,RSBBI,6,0.07702418399999994,2022-02-01 13:29:39
0x2291B268CF2CBDE88950A60B48C6C184B77276A8,RSBBI,5,0.078986,2022-02-01 13:29:40
0x4F275CB848C4C9C6DD616539F572F71E38143D7A,RSBBI,7,0.09156793799999993,2022-02-01 13:29:41
0xC0215AC4A1FD188F9A08648F6991AC2F436B304E,PT,6,0.07326254399999993,2022-02-01 13:29:43
0x530E73EC90B43198DEF99986F1E210A9E87EC48D,IOG,6,0.08830910399999993,2022-02-01 13:29:50
0x55CE8E594808A5E1B7AE5A8F205C353C9DE238FB,IOG,5,0.07771065,2022-02-01 13:29:47
0x231FBFCCB920063584E8393940BBB75073E2886B,IOG,4,0.05292802,2022-02-01 13:29:51
0x99A53E49404ACF0C32FED394B7E42FDB0D41716C,KKB,5,0.064319475,2022-02-01 13:29:48
0xBD3971F420600B15CE3F35EAFE83788ABA7448D9,KKB,7,0.08983397599999994,2022-02-01 13:29:44
0x14D9DD1709AB38A7C6FB16179B1BB9B2434BDC19,IOG,5,0.078986,2022-02-01 13:29:55
0xFD4CA8F745055060EF10AC89CAD0AD110BF6A6E6,IOG,4,0.049789888,2022-02-01 13:29:52
0x1B8F006E7BE4C3BFECBA7EB4ECFB99A795B3C542,KKB,8,0.112634574,2022-02-01 13:29:45
0x587D51C8A28C75AB1759E1515953C85AC11CB8E2,RGN,4,0.05031291,2022-02-01 13:29:56
0x46F64AFC6CFBC6BAC0E9AC9FED7252C911508803,IOG,4,0.049789888,2022-02-01 13:29:53
0x574BC57D732F2A2C6E4AF39163D4C5DA582CD1E3,RGN,7,0.11064151999999994,2022-02-01 13:29:57
0x3CD084E56A516955D0148872C5C0B20EEDE1FB7C,RGN,6,0.08981375999999994,2022-02-01 13:30:00
0x06A047E428C7BF353F6A11CB4849CD6D57F29B88,RGN,4,0.057112196,2022-02-01 13:29:58
0x55B3E03ECEF58E792B7B0C2050DE6B2AA9B8A8DE,RGN,8,0.07307410857262776,2022-02-01 13:30:04
0xD066EB1DB76B94D5F3FDE0CDB2A0B0B97B3804B1,IOG,6,0.08981375999999994,2022-02-01 13:29:49
0x31597F8BA4175CFD17376611D4BD75C412805591,RGN,5,0.077072975,2022-02-01 13:30:02
0xF0456949FD7A150858EEB2BE831E43AD794AD773,RGN,4,0.05815824,2022-02-01 13:30:05
0x667899DC63BCC12DB5E7FA778D328968EA26CA68,RGN,8,0.120487646,2022-02-01 13:29:59
